,sentences,meteor,bleu-4,bleu-1,bleu-2,bleu-3
444,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -1.0018,,and a maximum value of 0.5733,?",0.6842629015541586,0.815581096249395,0.9114147072101714,0.8136496215570801,0.7786044179611041
445,"was the replayed audio sample classified using StaticLFCC,having minimum value of -0.8288,,and a maximum value of 0.1810, with a shap value of 0.076?",0.6146420497026641,0.6181076683270725,0.9422327552885598,0.7991813460995909,0.725286677931744
446,"was person 5 detected by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847, with a shap value of 0.000 detected as the speaker was detected by SVM,?",0.79624524492987,0.8672690481999105,0.978523489932886,0.9540540540540541,0.9360544217687075
447,"How was the replayed audio determined by StaticPSRCC,having minimum value of -0.2070,,and a maximum value of 0.2080, with a shap value of 2.276?",0.5562790335817784,0.6547972884128218,0.9566016991504247,0.8595243238054096,0.7911098562718922
448,"StaticLFCC,having minimum value of -0.0326,,and a maximum value of 0.0973, with a shap value of 2.300 helped determine that the audio sample was replayed what other features were used?",0.550904173951049,0.6059502399791861,0.9197837837837838,0.732173674839063,0.6503887449092929
449,"was person 3 detected by DeltaMFCC with a shap value of -1.490 detected as the speaker was detected by SVM,?",0.7333114736410354,0.8280096498176975,0.9253331084499916,0.8693291498580606,0.8546635962077138
450,"was the audio sample found to be a bonafide sample by StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000?",0.7782939046265273,0.829141291103501,0.926247724877862,0.8557163671685284,0.8250591016548464
451,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204,?",0.5694016307894815,0.7394538872501983,0.9288314136843547,0.7802385582589849,0.729811696502696
452,"How did 2 impact the detection of person StaticGTCC,having minimum value of -1.3062,,and a maximum value of 0.5131, with a shap value of -3.000 as the primary speaker was detected by SVM,  in the audio?",0.5577334295535846,0.49743675599418086,0.9538353163047397,0.8975910931174089,0.8407521495414507
453,"How did 1 impact the detection of person StaticGTCC,having minimum value of -3.3228,,and a maximum value of 1.7916, with a shap value of 1.000 as the primary speaker was detected by SVM,  in the audio?",0.7491751495617411,0.7501863556197585,0.9757448366409129,0.9179625564821278,0.8520429727294923
454,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6972875034176655,0.7117977142543145,0.820411734431292,0.7096700083542189,0.6726107226107226
455,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6831647923733449,0.7377090675568045,0.8467644900953779,0.7350304540420819,0.6983349159832972
456,"How did 4 impact the detection of person StaticMFCC,having minimum value of 0.0025,,and a maximum value of 0.1225, with a shap value of -0.226 as the primary speaker was detected by SVM,  in the audio?",0.6947689922480621,0.6994871470155408,0.9894039735099339,0.9453333333333334,0.8885906040268458
457,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6920517004382853,0.735759295598995,0.8350132625994695,0.733720930232558,0.7000655594405594
458,"was person 1 detected by DeltaMFCC with a shap value of 0.378 detected as the speaker was detected by SVM,?",0.7333114736410353,0.8323020166723296,0.926986001011975,0.872662483191394,0.8597056130144365
459,"How did 3 impact the detection of person StaticMFCC,having minimum value of 0.1639,,and a maximum value of 0.3388, with a shap value of 2.787 as the primary speaker was detected by SVM,  in the audio?",0.6581208205721877,0.6801777055967739,0.9711033199151625,0.912719298245614,0.8495310902706787
460,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of -0.9119,,and a maximum value of 0.4847,?",0.6361491603078226,0.795919883513364,0.9223956064840042,0.8158056265984654,0.7764278988982667
461,was the audio sample found to be a bonafide sample by DeltaDeltaMFCC with a shap value of 0.231?,0.629508945901585,0.6178667001550338,0.9563670411985019,0.8990743299253937,0.8796614850469501
462,"was person 3 detected by DeltaMFCC with a shap value of 2.908 detected as the speaker was detected by SVM,?",0.7260921583272517,0.8439304991475585,0.9562404220552523,0.908966831017481,0.8935776233570352
463,"How did 3 impact the detection of person StaticGTCC,having minimum value of -0.5859,,and a maximum value of 1.2835, with a shap value of 2.000 as the primary speaker was detected by SVM,  in the audio?",0.6628939622074705,0.6710718861097766,0.980392156862745,0.8986842105263158,0.8251655629139073
464,"How was the replayed audio determined by StaticMSRCC,having minimum value of -0.3680,,and a maximum value of 0.3048, with a shap value of 2.160?",0.5689378794313094,0.6749348315366879,0.90763197586727,0.7762704315442652,0.7095089035295152
465,"was the audio sample found to be a bonafide sample by StaticMFCC,having minimum value of -0.0658,,and a maximum value of 0.1936, with a shap value of 2.403?",0.7774305798549838,0.8352794630932507,0.9310464767294789,0.8486438286585022,0.8209993293091884
466,"How did 5 impact the detection of person StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968, with a shap value of -1.428 as the primary speaker was detected by SVM,  in the audio?",0.6320033487130583,0.6738329145567832,0.9090526277043132,0.8057953040842125,0.7173504505987157
467,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.647778675268887,0.7428892600277204,0.8662629569012548,0.7451827242524918,0.6956384892086331
468,"DeltaDeltaLFCC,having minimum value of -0.0904,,and a maximum value of 0.0762, with a shap value of -2.893 helped determine that the audio sample was replayed what other features were used?",0.480350731604182,0.41382578759460104,0.9510816411106505,0.8974670719351572,0.8798279569892473
469,"person 3 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by StaticGTCC,having minimum value of 3.4468,,and a maximum value of 6.3204,?",0.5694016307894815,0.7382859819507137,0.9229482037570274,0.7802385582589849,0.729811696502696
470,"was person 5 detected by DeltaMFCC with a shap value of 0.328 detected as the speaker was detected by SVM,?",0.7260921583272516,0.850919155807782,0.9543093270365997,0.9032294935006723,0.8900977698771817
471,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.1314,,and a maximum value of 0.1620, with a shap value of -0.354?",0.7639435551172141,0.822023869915242,0.938699700539231,0.8491326128940002,0.8204849629979531
472,"was person 2 detected by DeltaDeltaMFCC with a shap value of -2.830 detected as the speaker was detected by SVM,?",0.7366980329032484,0.8380354431349517,0.9673215487207948,0.9340191244583893,0.9169077246283128
473,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6608939252040342,0.7458547664802416,0.8699126054356092,0.750517087291873,0.6983526316010129
474,"person 5 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.662885234761195,0.7116376807897019,0.8513973439887179,0.7193922305764411,0.6582778554778554
475,"was person 5 detected by DeltaMFCC with a shap value of -2.988 detected as the speaker was detected by SVM,?",0.6992875264226109,0.8315177903070406,0.9708032754697804,0.9092859799536512,0.8911740812950489
476,"was the audio sample found to be a bonafide sample by StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968, with a shap value of -1.428?",0.6045294678647037,0.6766903369687617,0.9357651752636078,0.7902777777777776,0.7371217018275842
477,"was person 6 detected by StaticGTCC,having minimum value of -1.2810,,and a maximum value of 0.0854, with a shap value of 2.000 detected as the speaker was detected by SVM,?",0.7848782364712915,0.870509044666958,0.9750248885426135,0.9430526315789474,0.9173296590959599
478,"How did 2 impact the detection of person StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.1634, with a shap value of 0.590 as the primary speaker was detected by SVM,  in the audio?",0.7479592592017574,0.731667606766097,0.9836169348410753,0.9365466790232693,0.8784929326157738
479,"was the audio sample found to be a bonafide sample by DeltaDeltaLFCC,having minimum value of -0.1134,,and a maximum value of 0.1225, with a shap value of 1.027?",0.78585055481014,0.853517120320469,0.9465753424657535,0.8868965517241378,0.8625
480,"person 4 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaMFCC?",0.6669646699017899,0.7110815060201344,0.8225554682065234,0.7086592310344765,0.6710764100030404
481,"was person 1 detected by StaticMFCC,having minimum value of -0.1335,,and a maximum value of 0.1059, with a shap value of -2.577 detected as the speaker was detected by SVM,?",0.7885461283427128,0.8216164920514627,0.9908993804742575,0.9723252032520326,0.9528881065023656
482,"How did 4 impact the detection of person DeltaMFCC with a shap value of 0.378 as the primary speaker was detected by SVM,  in the audio?",0.6399232041792644,0.7418142756758218,0.9201787016459477,0.8370445749366076,0.7527328880270057
483,"How did 4 impact the detection of person DeltaMFCC with a shap value of 0.328 as the primary speaker was detected by SVM,  in the audio?",0.5068034163130124,0.5099498778129097,0.935825585399449,0.8631554699279611,0.7939390248853163
484,"was person 1 detected by StaticMFCC,having minimum value of -0.0658,,and a maximum value of 0.1936, with a shap value of 2.403 detected as the speaker was detected by SVM,?",0.739558914939389,0.8320080978165978,0.9781582654074399,0.9593582887700535,0.9434840729274165
485,"was person 2 detected by StaticMFCC,having minimum value of -0.0809,,and a maximum value of 0.1634, with a shap value of 0.590 detected as the speaker was detected by SVM,?",0.7807597251982454,0.7908139098903778,0.9588819226750263,0.9437093311312965,0.939922480620155
486,DeltaMFCC with a shap value of -2.988 helped determine that the audio sample was replayed what other features were used?,0.40493434874755313,0.4246112323342327,0.9270086307822156,0.803145207558344,0.7169871482564053
487,"DeltaLFCC,having minimum value of -0.0708,,and a maximum value of 0.0675, with a shap value of 0.087 helped determine that the audio sample was replayed what other features were used?",0.5687447357038791,0.6488617282303883,0.9595266040688577,0.8143926994990824,0.7536016096579476
488,was the audio sample found to be a bonafide sample by DeltaMFCC with a shap value of 1.127?,0.5643731917958221,0.6162887415837494,0.9294223566695476,0.8208068527217464,0.8000368236934164
489,"person 1 was detected as the speaker was detected by SVM,  of the audio file was the audio sample detected by DeltaDeltaMFCC?",0.6840982648951236,0.7527231382966593,0.8796279088106104,0.767495443153338,0.7005630206943184
490,"was person 6 detected by StaticMFCC,having minimum value of -32.1356,,and a maximum value of -14.5968, with a shap value of -1.428 detected as the speaker was detected by SVM,?",0.7818079185045159,0.8616577279296163,0.9789473684210526,0.9430463576158941,0.916
491,"was the replayed audio sample classified using DeltaLFCC,having minimum value of -0.2836,,and a maximum value of 0.2043, with a shap value of 0.666?",0.6967007654161699,0.7476815722194077,0.8982369306418219,0.7730433527768279,0.7179403645516178
